Posted_date,Job Title from List,Country,Company,Skill
12-10-2024,IT project manager,Germany,Compile,R
10-30-2024,IT project manager,Germany,NTT Data Services,Analytics
10-30-2024,IT project manager,Germany,NTT Data Services,Gin
10-30-2024,IT project manager,Germany,NTT Data Services,MAN
10-30-2024,IT project manager,Germany,NTT Data Services,Data Management
10-30-2024,IT project manager,Germany,NTT Data Services,Data Engineering
10-30-2024,IT project manager,Germany,NTT Data Services,R
10-29-2024,IT project manager,Germany,Wolters Kluwer,Software Development
10-29-2024,IT project manager,Germany,Wolters Kluwer,R
12-02-2024,IT project manager,Germany,Vertiv,R
10-30-2024,IT project manager,Germany,JPMorgan Chase,Software Development
10-30-2024,IT project manager,Germany,JPMorgan Chase,R
10-24-2024,IT project manager,Germany,Wolters Kluwer,R
11-02-2023,IT project manager,Germany,Photon,R
10-29-2024,IT project manager,Germany,McKesson,LAN
10-29-2024,IT project manager,Germany,McKesson,R
08-30-2024,IT project manager,Germany,SHIELD AI,Gin
08-30-2024,IT project manager,Germany,SHIELD AI,R
12-06-2024,IT project manager,Germany,Texas Instruments,Analytics
12-06-2024,IT project manager,Germany,Texas Instruments,Gin
12-06-2024,IT project manager,Germany,Texas Instruments,MAN
12-06-2024,IT project manager,Germany,Texas Instruments,Data Management
12-06-2024,IT project manager,Germany,Texas Instruments,Data Engineering
12-06-2024,IT project manager,Germany,Texas Instruments,R
11-20-2024,IT project manager,Germany,Lockheed Martin Corporation,Software Development
11-20-2024,IT project manager,Germany,Lockheed Martin Corporation,R
07-10-2024,IT project manager,Germany,Topaz Labs,Software Development
07-10-2024,IT project manager,Germany,Topaz Labs,R
11-08-2024,IT project manager,Germany,SHIELD AI,R
05-31-2023,IT project manager,Germany,Brock Solutions,Gin
05-31-2023,IT project manager,Germany,Brock Solutions,Data Engineering
05-31-2023,IT project manager,Germany,Brock Solutions,R
08-30-2024,IT project manager,Germany,Celestica,LAN
08-30-2024,IT project manager,Germany,Celestica,R
12-02-2024,IT project manager,Germany,Micron,R
12-02-2024,IT project manager,Germany,Vertiv,R
11-08-2024,IT project manager,Germany,SHIELD AI,R
11-02-2023,IT project manager,Germany,Photon,R
10-30-2024,IT project manager,Germany,NTT Data Services,Analytics
10-30-2024,IT project manager,Germany,NTT Data Services,Gin
10-30-2024,IT project manager,Germany,NTT Data Services,MAN
10-30-2024,IT project manager,Germany,NTT Data Services,Data Management
10-30-2024,IT project manager,Germany,NTT Data Services,Data Engineering
10-30-2024,IT project manager,Germany,NTT Data Services,R
12-06-2024,IT project manager,Germany,Texas Instruments,Analytics
12-06-2024,IT project manager,Germany,Texas Instruments,Gin
12-06-2024,IT project manager,Germany,Texas Instruments,MAN
12-06-2024,IT project manager,Germany,Texas Instruments,Data Management
12-06-2024,IT project manager,Germany,Texas Instruments,Data Engineering
12-06-2024,IT project manager,Germany,Texas Instruments,R
10-29-2024,IT project manager,Germany,Wolters Kluwer,Software Development
10-29-2024,IT project manager,Germany,Wolters Kluwer,R
10-30-2024,IT project manager,Germany,JPMorgan Chase,Software Development
10-30-2024,IT project manager,Germany,JPMorgan Chase,R
12-02-2024,IT project manager,Germany,Micron,R
08-30-2024,IT project manager,Germany,SHIELD AI,Gin
08-30-2024,IT project manager,Germany,SHIELD AI,R
10-29-2024,IT project manager,Germany,McKesson,LAN
10-29-2024,IT project manager,Germany,McKesson,R
11-20-2024,IT project manager,Germany,Lockheed Martin Corporation,Software Development
11-20-2024,IT project manager,Germany,Lockheed Martin Corporation,R
07-10-2024,IT project manager,Germany,Topaz Labs,Software Development
07-10-2024,IT project manager,Germany,Topaz Labs,R
07-10-2024,IT project manager,Germany,Topaz Labs,Software Development
07-10-2024,IT project manager,Germany,Topaz Labs,R
01-09-2024,IT project manager,Germany,Fidelity TalentSource,LAN
01-09-2024,IT project manager,Germany,Fidelity TalentSource,R
11-05-2024,IT project manager,Germany,Sanmina Corporation,R
11-26-2024,IT project manager,Germany,Photon,Software Development
11-26-2024,IT project manager,Germany,Photon,R
10-15-2024,IT project manager,Germany,Berry Appleman &amp; Leiden LLP,Software Development
10-15-2024,IT project manager,Germany,Berry Appleman &amp; Leiden LLP,R
12-05-2024,IT project manager,Germany,Topaz Labs,LAN
12-05-2024,IT project manager,Germany,Topaz Labs,R
12-07-2024,IT project manager,Germany,Wells Fargo,Analytics
12-07-2024,IT project manager,Germany,Wells Fargo,Gin
12-07-2024,IT project manager,Germany,Wells Fargo,MAN
12-07-2024,IT project manager,Germany,Wells Fargo,Data Management
12-07-2024,IT project manager,Germany,Wells Fargo,Data Engineering
12-07-2024,IT project manager,Germany,Wells Fargo,R
11-22-2024,IT project manager,Germany,Inclusion Cloud,Software Development
11-22-2024,IT project manager,Germany,Inclusion Cloud,R
12-06-2024,IT project manager,Germany,Fidelity Investments,Analytics
12-06-2024,IT project manager,Germany,Fidelity Investments,Gin
12-06-2024,IT project manager,Germany,Fidelity Investments,MAN
12-06-2024,IT project manager,Germany,Fidelity Investments,Data Management
12-06-2024,IT project manager,Germany,Fidelity Investments,Data Engineering
12-06-2024,IT project manager,Germany,Fidelity Investments,R
12-09-2024,IT project manager,Germany,Cognizant,LAN
12-09-2024,IT project manager,Germany,Cognizant,R
10-16-2024,IT project manager,Germany,d3v Technology Solutions,Gin
10-16-2024,IT project manager,Germany,d3v Technology Solutions,Data Engineering
10-16-2024,IT project manager,Germany,d3v Technology Solutions,R
07-08-2024,IT project manager,Germany,Texas Instruments,R
08-30-2024,IT project manager,Germany,SHIELD AI,Leadership
08-30-2024,IT project manager,Germany,SHIELD AI,R
11-04-2024,IT project manager,Germany,The Hartford,Gin
11-04-2024,IT project manager,Germany,The Hartford,Data Engineering
11-04-2024,IT project manager,Germany,The Hartford,R
07-09-2024,IT project manager,Germany,Qorvo,R
09-13-2024,IT project manager,Germany,G-Research,R
08-29-2024,IT project manager,Germany,SHIELD AI,R
11-12-2024,IT project manager,Germany,JPMorgan Chase,MAN
11-12-2024,IT project manager,Germany,JPMorgan Chase,Asset Management
11-12-2024,IT project manager,Germany,JPMorgan Chase,R
01-30-2024,IT project manager,Germany,TEK NINJAS,R
05-14-2024,IT project manager,Germany,Analog Devices,LAN
05-14-2024,IT project manager,Germany,Analog Devices,R
10-02-2024,IT project manager,Germany,"Ryan, LLC",Software Development
10-02-2024,IT project manager,Germany,"Ryan, LLC",R
12-09-2024,IT project manager,Germany,Cognizant,LAN
12-09-2024,IT project manager,Germany,Cognizant,R
10-10-2024,IT project manager,Germany,NTT Data Services,Software Development
10-10-2024,IT project manager,Germany,NTT Data Services,R
10-25-2024,IT project manager,Germany,NTT Data Services,LAN
10-25-2024,IT project manager,Germany,NTT Data Services,R
10-02-2024,IT project manager,Germany,"Ryan, LLC",Software Development
10-02-2024,IT project manager,Germany,"Ryan, LLC",R
10-28-2024,IT project manager,Germany,NTT Data Services,LAN
10-28-2024,IT project manager,Germany,NTT Data Services,R
08-22-2024,IT project manager,Germany,SHIELD AI,Gin
08-22-2024,IT project manager,Germany,SHIELD AI,R
11-05-2024,IT project manager,Germany,NTT Data Services,R
08-09-2024,IT project manager,Germany,Fortinet,Software Development
08-09-2024,IT project manager,Germany,Fortinet,R
10-25-2024,IT project manager,Germany,NTT Data Services,LAN
10-25-2024,IT project manager,Germany,NTT Data Services,R
07-24-2024,IT project manager,Germany,Micron,R
11-13-2024,IT project manager,Germany,AppFolio,MAN
11-13-2024,IT project manager,Germany,AppFolio,Project Management
11-13-2024,IT project manager,Germany,AppFolio,R
08-13-2024,IT project manager,Germany,Citi,MAN
08-13-2024,IT project manager,Germany,Citi,Asset Management
08-13-2024,IT project manager,Germany,Citi,R
11-18-2024,IT project manager,Germany,JPMorgan Chase,LAN
11-18-2024,IT project manager,Germany,JPMorgan Chase,R
11-04-2024,IT project manager,Germany,McKesson,Software Development
11-04-2024,IT project manager,Germany,McKesson,R
11-01-2024,IT project manager,Germany,Epsilon,Software Development
11-01-2024,IT project manager,Germany,Epsilon,R
10-11-2024,IT project manager,Germany,Gainsco Auto Insurance,Software Development
10-11-2024,IT project manager,Germany,Gainsco Auto Insurance,R
05-22-2024,IT project manager,Germany,SHIELD AI,Gin
05-22-2024,IT project manager,Germany,SHIELD AI,R
12-06-2024,IT project manager,Germany,Spirent Communications,Software Development
12-06-2024,IT project manager,Germany,Spirent Communications,R
09-27-2024,IT project manager,Germany,Micron,MAN
09-27-2024,IT project manager,Germany,Micron,Project Management
09-27-2024,IT project manager,Germany,Micron,R
07-18-2024,IT project manager,Germany,SHIELD AI,R
11-22-2024,IT project manager,Germany,Inclusion Cloud,LAN
11-22-2024,IT project manager,Germany,Inclusion Cloud,R
12-07-2024,IT project manager,Germany,Chewy,Software Development
12-07-2024,IT project manager,Germany,Chewy,R
10-25-2024,IT project manager,Germany,NTT Data Services,Software Development
10-25-2024,IT project manager,Germany,NTT Data Services,R
11-07-2024,IT project manager,Germany,RisamSoft,Software Development
11-07-2024,IT project manager,Germany,RisamSoft,R
12-02-2024,IT project manager,Germany,JPMorgan Chase,Software Development
12-02-2024,IT project manager,Germany,JPMorgan Chase,R
09-26-2024,IT project manager,Germany,SHIELD AI,R
11-22-2024,IT project manager,Germany,Inclusion Cloud,Software Development
11-22-2024,IT project manager,Germany,Inclusion Cloud,R
08-29-2024,IT project manager,Germany,SHIELD AI,R
10-10-2024,IT project manager,Germany,NTT Data Services,Software Development
10-10-2024,IT project manager,Germany,NTT Data Services,R
11-26-2024,IT project manager,Germany,Dataiku Misc Postings,LAN
11-26-2024,IT project manager,Germany,Dataiku Misc Postings,R
08-28-2024,IT project manager,Germany,Alcority,R
10-28-2024,IT project manager,Germany,NTT Data Services,LAN
10-28-2024,IT project manager,Germany,NTT Data Services,R
11-12-2024,IT project manager,Germany,JPMorgan Chase,MAN
11-12-2024,IT project manager,Germany,JPMorgan Chase,Asset Management
11-12-2024,IT project manager,Germany,JPMorgan Chase,R
08-09-2024,IT project manager,Germany,Fortinet,Software Development
08-09-2024,IT project manager,Germany,Fortinet,R
12-02-2024,IT project manager,Germany,JPMorgan Chase,Software Development
12-02-2024,IT project manager,Germany,JPMorgan Chase,R
11-04-2024,IT project manager,Germany,McKesson,Software Development
11-04-2024,IT project manager,Germany,McKesson,R
09-26-2024,IT project manager,Germany,SHIELD AI,R
11-22-2024,IT project manager,Germany,Inclusion Cloud,Software Development
11-22-2024,IT project manager,Germany,Inclusion Cloud,R
10-10-2024,IT project manager,Germany,NTT Data Services,Software Development
10-10-2024,IT project manager,Germany,NTT Data Services,R
08-29-2024,IT project manager,Germany,SHIELD AI,R
08-15-2024,IT project manager,Germany,"Arrow Electronics, Inc.",R
08-28-2024,IT project manager,Germany,Alcority,R
11-06-2024,IT project manager,Germany,"Vizient, Inc.",Software Development
11-06-2024,IT project manager,Germany,"Vizient, Inc.",R
11-20-2024,IT project manager,Germany,Texas Regional Bank,R
11-12-2024,IT project manager,Germany,JPMorgan Chase,MAN
11-12-2024,IT project manager,Germany,JPMorgan Chase,Asset Management
11-12-2024,IT project manager,Germany,JPMorgan Chase,R
08-09-2024,IT project manager,Germany,Fortinet,Software Development
08-09-2024,IT project manager,Germany,Fortinet,R
05-22-2024,IT project manager,Germany,SHIELD AI,Gin
05-22-2024,IT project manager,Germany,SHIELD AI,R
11-04-2024,IT project manager,Germany,McKesson,Software Development
11-04-2024,IT project manager,Germany,McKesson,R
11-18-2024,IT project manager,Germany,JPMorgan Chase,LAN
11-18-2024,IT project manager,Germany,JPMorgan Chase,R
10-18-2024,IT project manager,Germany,Fujitsu,LAN
10-18-2024,IT project manager,Germany,Fujitsu,R
08-22-2024,IT project manager,Germany,Thomson Reuters,Software Development
08-22-2024,IT project manager,Germany,Thomson Reuters,R
12-03-2024,IT project manager,Germany,Dataiku Misc Postings,LAN
12-03-2024,IT project manager,Germany,Dataiku Misc Postings,R
11-01-2024,IT project manager,Germany,Epsilon,Software Development
11-01-2024,IT project manager,Germany,Epsilon,R
09-27-2024,IT project manager,Germany,Micron,MAN
09-27-2024,IT project manager,Germany,Micron,Project Management
09-27-2024,IT project manager,Germany,Micron,R
12-07-2024,IT project manager,Germany,Chewy,Software Development
12-07-2024,IT project manager,Germany,Chewy,R
09-11-2024,IT project manager,Germany,KPMG,Analytics
09-11-2024,IT project manager,Germany,KPMG,Gin
09-11-2024,IT project manager,Germany,KPMG,MAN
09-11-2024,IT project manager,Germany,KPMG,Data Management
09-11-2024,IT project manager,Germany,KPMG,Data Engineering
09-11-2024,IT project manager,Germany,KPMG,R
11-22-2024,IT project manager,Germany,Inclusion Cloud,LAN
11-22-2024,IT project manager,Germany,Inclusion Cloud,R
10-25-2024,IT project manager,Germany,NTT Data Services,Software Development
10-25-2024,IT project manager,Germany,NTT Data Services,R
11-07-2024,IT project manager,Germany,RisamSoft,Software Development
11-07-2024,IT project manager,Germany,RisamSoft,R
10-31-2024,IT project manager,Germany,Accenture,Software Development
10-31-2024,IT project manager,Germany,Accenture,R
09-30-2024,IT project manager,Germany,Indeed,LAN
09-30-2024,IT project manager,Germany,Indeed,R
11-22-2024,IT project manager,Germany,Palo Alto Networks,R
10-31-2024,IT project manager,Germany,Accenture,Software Development
10-31-2024,IT project manager,Germany,Accenture,R
11-03-2023,IT project manager,Germany,Dandy,Leadership
11-03-2023,IT project manager,Germany,Dandy,R
12-04-2024,IT project manager,Germany,clairvoyant,Software Development
12-04-2024,IT project manager,Germany,clairvoyant,R
12-04-2024,IT project manager,Germany,EXL Services,LAN
12-04-2024,IT project manager,Germany,EXL Services,R
12-08-2024,IT project manager,Germany,CVS Health,Gin
12-08-2024,IT project manager,Germany,CVS Health,Data Engineering
12-08-2024,IT project manager,Germany,CVS Health,R
07-28-2022,IT project manager,Germany,AmplifAI Solutions,R
11-07-2024,IT project manager,Germany,NTT Data Services,R
10-14-2024,IT project manager,Germany,NTT Data Services,LAN
10-14-2024,IT project manager,Germany,NTT Data Services,R
11-26-2024,IT project manager,Germany,Lennox International,R
11-11-2024,IT project manager,Germany,JPMorgan Chase,LAN
11-11-2024,IT project manager,Germany,JPMorgan Chase,R
11-15-2024,IT project manager,Germany,Lennar,R
10-03-2024,IT project manager,Germany,AT&amp;T,LAN
10-03-2024,IT project manager,Germany,AT&amp;T,R
12-09-2024,IT project manager,Germany,Indeed,R
04-30-2024,IT project manager,Germany,Topaz Labs,LAN
04-30-2024,IT project manager,Germany,Topaz Labs,R
11-27-2024,IT project manager,Germany,NTT Data Services,LAN
11-27-2024,IT project manager,Germany,NTT Data Services,R
12-05-2024,IT project manager,Germany,NTT Data Services,Analytics
12-05-2024,IT project manager,Germany,NTT Data Services,Gin
12-05-2024,IT project manager,Germany,NTT Data Services,MAN
12-05-2024,IT project manager,Germany,NTT Data Services,Data Management
12-05-2024,IT project manager,Germany,NTT Data Services,Data Engineering
12-05-2024,IT project manager,Germany,NTT Data Services,R
